,rarity,rarity_rank
2072,157.9451383942433,5077
2073,188.1917384716744,3286
2074,91.06915712880252,8429
2075,244.1387646245755,1343
2076,123.80600880024565,7201
2077,448.0680719940838,320
2078,95.03724189279455,8307
2079,227.10992396922475,1740
2080,98.69639825488159,8222
2081,184.52557771659536,3463
2082,706.0388065063602,160
2083,362.57395928928224,378
2084,113.19253324756318,7692
2085,161.42435357341014,4862
2086,163.42401310196746,4725
2087,252.51313754888585,1159
2088,132.15786855227142,6705
2089,162.41167736075084,4792
2090,140.01426520013803,6218
2091,109.04676800072147,7873
2092,236.25086606456705,1522
2093,199.13020905488762,2744
2094,200.31438261088792,2696
2095,190.82278595944933,3142
2096,147.37073634541198,5769
2097,138.44367052797327,6318
2098,206.1451196761333,2421
2099,241.40561392929243,1405
2100,147.44448692851674,5761
2101,170.86452244469535,4241
2102,205.70896770274328,2437
2103,209.53369735360872,2299
2104,188.6966672781724,3258
2105,173.9739066654391,4048
2106,178.1681590056876,3805
2107,154.43750800015246,5282
2108,235.53971154516606,1549
2109,161.00152449020717,4897
2110,140.4771760398061,6201
2111,120.79106807808267,7354
2112,88.1726219156412,8494
2113,202.27440810362208,2591
2114,171.9844899271162,4169
2115,103.81501382483532,8050
2116,262.4422110597277,979
2117,151.7335627260224,5473
2118,112.39872224479495,7728
2119,197.2157839174501,2830
2120,185.8409323130401,3390
2121,125.85929943316287,7100
2122,136.76563156856204,6416
2123,202.85103144016938,2565
2124,93.00051928076945,8380
2125,98.68631516173411,8223
2126,136.8256218984567,6411
2127,146.59531740460838,5812
2128,225.9698990056562,1765
2129,128.90038589475836,6907
2130,92.43243620254123,8401
2131,178.51618959893707,3793
2132,100.72185577932734,8155
2133,222.02991951339123,1857
2134,253.84217678597386,1127
2135,159.3994461698236,4987
2136,101.54133553584177,8130
2137,132.00392849146724,6714
2138,174.89842944324184,3993
2139,143.005908862078,6047
2140,145.02725981501632,5918
2141,144.38577802072635,5954
2142,141.7547538654769,6127
2143,204.23006025548085,2503
2144,167.9336749285141,4423
2145,826.1445548171371,94
2146,78.87599817308741,8672
2147,196.05921841313963,2881
2148,245.16090836928583,1315
2149,123.01835668948776,7251
2150,225.7219290258141,1772
2151,160.7249928051311,4914
2152,228.37644165393607,1719
2153,161.42907570890182,4861
2154,111.00122936642839,7789
2155,170.43350577410237,4274
2156,77.55024226594466,8690
2157,189.9417653092795,3187
2158,97.7279904628808,8246
2159,303.1107155510558,558
2160,349.0654226779428,402
2161,137.75954345074797,6364
2162,165.62934741723217,4579
2163,72.3174800695305,8750
2164,266.05479706754016,924
2165,199.69870709547493,2719
2166,173.93023033728096,4053
2167,157.11699794460222,5118
2168,120.6555241627209,7360
2169,79.25974656566817,8669
2170,195.88550488581294,2889
2171,97.27475027453698,8264
2172,93.03487342075925,8377
2173,208.82204549516405,2319
2174,167.9474050711978,4420
2175,184.49023839475663,3465
2176,147.99866806929396,5721
2177,204.96010156217912,2466
2178,142.20141608544952,6101
2179,100.21731077793012,8173
2180,138.57345768630807,6304
2181,694.4817968530299,163
2182,125.43502211286341,7119
2183,107.58859895201593,7929
2184,138.0136085710998,6346
2185,288.223474833333,657
2186,117.60202670012856,7514
2187,126.47186970078229,7069
2188,165.39429943421038,4597
2189,93.02541089117108,8379
2190,134.9780034144145,6527
2191,127.73808895581988,6978
2192,138.75815629526667,6291
2193,190.70903124245902,3151
2194,136.38430421142456,6438
2195,157.97586766378902,5074
2196,165.5650140562417,4582
2197,233.38388523571248,1607
2198,163.60448821390756,4716
2199,158.78314611834517,5023
2200,161.15375532374534,4881
2201,246.52487071953368,1285
2202,151.44437152172918,5489
2203,279.35360028091816,752
2204,223.83977248556397,1818
2205,102.82454299762713,8077
2206,113.38302443857597,7680
2207,93.16184937604842,8372
2208,283.8690026958588,699
2209,278.1342181209695,765
2210,184.17266791144056,3482
2211,211.8715572660352,2209
2212,264.576267310707,945
2213,288.289947049509,656
2214,107.89621372824183,7921
2215,182.143168310994,3602
2216,210.24478854632196,2267
2217,154.89328237350824,5250
2218,245.2085269831211,1314
2219,200.9557860045352,2667
2220,125.12345947557694,7137
2221,120.27266443559859,7386
2222,88.95585053799668,8478
2223,237.79824193335452,1486
2224,148.3299710473764,5695
2225,76.10453568754187,8713
2226,154.01655155808092,5316
2227,196.8339051781852,2848
2228,151.34603121651213,5497
2229,171.256520170714,4214
2230,73.69525194614049,8738
2231,194.41154026089265,2959
2232,145.64271161342256,5875
2233,214.9598492081226,2091
2234,129.56910968787304,6858
2235,298.5654204842837,582
2236,122.74806180095194,7260
2237,109.1481834567808,7866
2238,174.3534116626063,4026
2239,728.5693441785627,145
2240,200.82485181462175,2671
2241,113.34340074969288,7684
2242,182.06962184542067,3605
2243,40.16154786621176,8910
2244,159.4337921557184,4985
2245,246.55224884779537,1282
2246,79.58162575956385,8662
2247,349.64290637185,397
2248,138.05203344449023,6344
2249,122.33247468324376,7285
2250,173.08510935808437,4090
2251,156.0647677445719,5187
2252,271.29786484235035,854
2253,731.3313205829318,144
2254,154.11431027105257,5309
2255,218.43271583760549,1976
2256,128.30481921770112,6945
2257,164.3492021551748,4666
2258,148.8434622268203,5656
2259,160.65846687275055,4918
2260,152.96756729614088,5388
2261,180.10824143478186,3703
2262,121.64287872447872,7315
2263,167.63417738617065,4441
2264,210.1775106108808,2270
2265,105.41840048009735,7997
2266,201.05374659497883,2660
2267,184.88101054364512,3438
2268,75.47203342471774,8722
2269,210.6837660474566,2253
2270,241.350466330552,1407
2271,180.87609924925425,3662
2272,93.63023160717755,8357
2273,127.44178164469292,7000
2274,114.25722083533265,7640
2275,169.40650442174922,4326
2276,139.97816603301374,6221
2277,145.04098185300433,5916
2278,160.39303111042767,4926
2279,100.99709386546354,8149
2280,189.85029598943385,3192
2281,172.32784038643072,4145
2282,261.7822412003538,985
2283,125.2170846789825,7129
2284,130.0754383421188,6834
2285,231.9946511141099,1643
2286,179.20774035060967,3748
2287,242.72977172885783,1381
2288,153.49762262379386,5354
2289,172.5199567884306,4127
2290,181.7499835073889,3617
2291,266.2621779520194,921
2292,142.8491899633181,6064
2293,151.78660269607815,5468
2294,229.4997401063536,1694
2295,164.35528247949102,4664
2296,136.68017389872688,6419
2297,92.26038465653328,8404
2298,93.10641808327661,8374
2299,81.46447539481673,8632
2300,229.64450581936143,1687
2301,540.1974478592163,221
2302,144.94190600776832,5927
2303,104.39721107453904,8030
2304,148.35984819760938,5689
2305,237.71293175630143,1487
2306,160.12163083541446,4945
2307,1395.303241082795,18
2308,107.85355518982973,7923
2309,168.60832365548114,4377
2310,116.88474768789698,7547
2311,128.53703074189204,6933
2312,124.56015225047037,7163
2313,124.30158580179761,7177
2314,237.57664093024692,1488
2315,151.12777158866862,5508
2316,215.62717741606394,2068
2317,342.89073597426045,413
2318,180.4582613611987,3683
2319,147.2527922035836,5776
2320,235.4814556989009,1552
2321,121.68502013273935,7313
2322,480.9905469687356,289
2323,128.78302857484556,6911
2324,218.59757476081649,1972
2325,155.8065196498339,5203
2326,166.3254335171871,4532
2327,294.5190641873955,607
2328,183.33842309451023,3543
2329,110.7370580744173,7803
2330,154.88636851575902,5251
2331,180.98903171260474,3655
2332,162.18586967821562,4808
2333,188.45789644832473,3271
2334,208.0037536301389,2351
2335,182.27283599864103,3595
2336,101.52092142934269,8132
2337,185.96675162212853,3383
2338,206.06706747141948,2424
2339,80.4515583937143,8643
2340,199.36975816364594,2734
2341,170.34009760197864,4280
2342,112.42796325496714,7727
2343,94.50653161461766,8331
2344,181.5635753314326,3624
2345,240.87057786846594,1418
2346,853.0759686671975,81
2347,69.59695727339421,8779
2348,160.176317917358,4941
2349,190.7559275644277,3146
2350,157.12021859237086,5117
2351,190.95299195555248,3134
2352,133.44597287976194,6619
2353,508.34264611989187,256
2354,161.25276888532534,4874
2355,277.0243928498874,774
2356,191.97311196542336,3084
2357,157.0459233758863,5122
2358,164.44425183394998,4660
2359,177.94537679261873,3819
2360,209.96178461553438,2281
2361,107.87913333514848,7922
2362,370.3634436942044,369
2363,144.16200509321843,5965
2364,172.08847087404067,4165
2365,116.07011409098716,7574
2366,80.18128852714938,8652
2367,175.7902501674065,3944
2368,267.6337520562492,898
2369,167.73331128558078,4436
2370,199.25678989088965,2738
2371,94.97643106589446,8309
2372,139.15863339138798,6266
2373,113.82963565325355,7658
2374,112.73942868587261,7712
2375,147.6598188211058,5742
2376,285.6181042481981,680
2377,141.37576993894518,6145
2378,140.93879686642944,6171
2379,124.5211453964243,7166
2380,171.3992190947611,4206
2381,244.89640798699236,1322
2382,93.88075495904681,8347
2383,63.20513770631037,8820
2384,146.79116997955015,5798
2385,135.7732478172016,6475
2386,195.79292388646158,2894
2387,240.96632208609236,1414
2388,144.4761568778708,5950
2389,174.38752127822167,4023
2390,108.02292080380752,7917
2391,117.57770449610804,7515
2392,123.09527529919036,7246
2393,195.12420169510855,2923
2394,198.4658849784481,2769
2395,188.06485545190057,3290
2396,282.7966514627083,710
2397,188.9437845114679,3239
2398,126.62958566145812,7060
2399,146.5941132638213,5813
2400,191.3296179971037,3108
2401,176.9359552736817,3877
2402,228.5560500873458,1712
2403,201.38478165865544,2639
2404,127.59566727463064,6987
2405,130.99928822453046,6779
2406,191.5730078823441,3097
2407,220.46067934011865,1915
2408,882.6010054947556,72
2409,158.6457829117365,5040
2410,280.6303277159359,733
2411,178.7574281284011,3777
2412,182.24478950818923,3599
2413,191.55747501480158,3100
2414,110.15530738442723,7828
2415,138.1478480227003,6337
2416,476.8164837555876,293
2417,176.37566358493146,3913
2418,127.40875453481198,7004
2419,163.82834972339978,4698
2420,158.02685861397657,5072
2421,263.3444104880218,964
2422,211.86439827842742,2210
2423,190.89338532566657,3137
2424,268.72671114656225,880
2425,158.68548978810185,5035
2426,171.47008515511854,4201
2427,194.79206361658999,2941
2428,97.72699164078148,8247
2429,108.33323649942338,7902
2430,267.30551611582734,902
2431,178.15533704070006,3806
2432,149.87272965713015,5584
2433,81.81811361509723,8626
2434,115.14558659154811,7601
2435,496.0655192372089,271
2436,134.17392896974258,6585
2437,189.60353490002103,3209
2438,173.3994321702836,4075
2439,253.45342445482464,1137
2440,292.8800777187842,617
2441,179.57681950171502,3729
2442,179.23339891553832,3745
2443,222.26015905079134,1853
2444,143.68187162945992,6004
2445,74.52958874125085,8731
2446,153.55286322117246,5352
2447,208.0099521571695,2350
2448,175.5384220189908,3962
2449,127.68564661661502,6983
2450,301.54662498889377,563
2451,297.8263367208524,586
2452,111.91415463723943,7751
2453,129.40470048330752,6873
2454,167.05853512930875,4478
2455,102.32903527684047,8097
2456,112.6891360551391,7714
2457,137.564854668265,6376
2458,113.52663406033041,7670
2459,135.27891487794514,6505
2460,41.87195532017721,8907
2461,112.58331866096458,7719
2462,171.19895501772646,4218
2463,174.64314009400454,4005
2464,56.90238340157096,8864
2465,131.3269378675376,6767
2466,164.35352683892995,4665
2467,236.83632485848256,1505
2468,220.09346941070737,1925
2469,150.14780442892462,5569
2470,182.6862474998722,3573
2471,83.8738028424676,8591
2472,255.01720340978267,1110
2473,139.3153837616524,6257
2474,112.36046438887743,7732
2475,195.55522301095135,2906
2476,190.15534343653934,3181
2477,94.42166027191354,8332
2478,179.18851911493593,3752
2479,162.4208114305211,4790
2480,124.17928275409405,7184
2481,155.00586169567896,5243
2482,143.02476250753512,6043
2483,236.11074976152338,1527
2484,114.78753030950872,7620
2485,181.47214802504732,3628
2486,197.3064841101877,2825
2487,197.98706068496773,2799
2488,102.22411074530278,8103
2489,254.53214724210758,1117
2490,163.2642208548232,4736
2491,107.07390732641332,7952
2492,211.94466311309205,2205
2493,143.76629065742404,5992
2494,485.50225878869117,284
2495,137.45278659863146,6381
2496,203.16320650570185,2549
2497,117.24152885734807,7532
2498,706.7129528531681,159
2499,131.39761593647478,6758
2500,185.04775806232846,3431
2501,165.5274987397284,4583
2502,118.95777801995592,7457
2503,187.3371506660818,3318
2504,125.20719362404014,7130
2505,88.27079584352555,8491
2506,304.69716807149143,548
2507,135.4332035283582,6493
2508,203.67136738414564,2531
2509,301.7035380776877,561
2510,201.66261946619164,2624
2511,199.39338010261957,2733
2512,127.55774505021463,6989
2513,161.8532272968352,4831
2514,207.27701250946103,2381
2515,82.3405119968314,8617
2516,287.46610567698116,661
2517,195.58122440165667,2903
2518,853.9288962700382,79
2519,217.23642216357976,2013
2520,138.78545706145184,6288
2521,100.34863518674071,8169
2522,591.7244467687009,192
2523,201.97734715917846,2608
2524,140.50367683175358,6199
2525,256.44155048191624,1081
2526,201.34564112875748,2643
2527,48.100133508995114,8895
2528,314.42417178509965,506
2529,78.15817177954328,8681
2530,127.70498985287665,6981
2531,74.02412835041794,8735
2532,186.91111837032238,3339
2533,145.32975108524275,5892
2534,151.35556417072416,5495
2535,212.0909351169144,2197
2536,225.29988655935813,1780
2537,124.08106644655794,7187
2538,252.03541907346653,1178
2539,255.7538713723285,1093
2540,164.9804444071711,4619
2541,165.47504802301563,4585
2542,129.31360313589641,6880
2543,225.22705091657704,1782
2544,189.62380836085,3205
2545,463.73662734673513,307
2546,174.41685872780002,4021
2547,211.85788298528777,2211
2548,175.40509399018805,3973
2549,207.99300001762415,2352
2550,109.15816734054962,7865
2551,148.53676802567537,5681
2552,227.62043337849963,1732
2553,271.6069800153454,844
2554,168.34818005299243,4388
2555,153.94082211713615,5323
2556,132.7489397519156,6666
2557,95.1543188656393,8304
2558,190.2830547943917,3175
2559,150.33017212463398,5557
2560,1194.6960063316208,31
2561,103.43884663952022,8057
2562,247.35844265519594,1265
2563,193.43014583309912,3012
2564,110.36649162780057,7814
2565,156.76216139673716,5145
2566,132.31677266029087,6698
2567,217.84140449052987,1991
2568,250.6217702159075,1208
2569,178.59571318024763,3788
2570,217.0732781863894,2018
2571,196.29219439326872,2867
2572,142.64474240376626,6075
2573,188.43296762214916,3275
2574,184.28139101202652,3478
2575,204.89918914916117,2471
2576,1136.5021235209201,37
2577,219.59565707524337,1939
2578,102.38464292504881,8095
2579,156.5193698125631,5165
2580,126.64608063648629,7059
2581,167.75123330017684,4434
2582,893.7457602179318,70
2583,145.02743822834668,5917
2584,124.7906188457248,7154
2585,127.98188592575825,6966
2586,1132.8074784783003,38
2587,1570.9402631232851,13
2588,156.34883899802287,5176
2589,203.91820953210606,2512
2590,127.09327383820158,7021
2591,164.24173707407834,4670
2592,211.6878704057871,2219
2593,110.93427337597156,7795
2594,132.63008518621402,6676
2595,1193.7372612237643,32
2596,158.67425243710431,5037
2597,142.40379822948634,6090
2598,130.60631251293538,6798
2599,84.0147004430895,8588
2600,113.38047486923647,7681
2601,163.53746456856507,4720
2602,87.89805114429558,8499
2603,125.75555834686256,7104
2604,61.02260430224236,8828
2605,164.05286281132717,4680
2606,190.30307093967994,3173
2607,162.82466371829673,4761
2608,94.76241856002028,8317
2609,271.66400543268793,842
2610,182.4780622203227,3584
2611,182.72951130020087,3570
2612,143.9760523790891,5982
2613,159.96394724028298,4955
2614,303.88525996268606,552
2615,177.83516454961548,3827
2616,135.096400266008,6520
2617,112.8789890656966,7706
2618,126.0206696142028,7088
2619,200.59742847839243,2680
2620,295.71475812273366,601
2621,144.52036503689072,5944
2622,186.6496740435305,3356
2623,193.50297813278644,3009
2624,350.16588396979193,396
2625,101.6643808245584,8127
2626,172.2047540220384,4155
2627,206.34544442511688,2413
2628,127.12154051074992,7019
2629,149.27992059949665,5621
2630,124.8270814098804,7152
2631,200.09172393625465,2703
2632,178.65801486119057,3782
2633,110.95603580764964,7791
2634,641.5581585771034,178
2635,148.99220724631132,5644
2636,221.42881030803755,1875
2637,145.10826543070857,5908
2638,108.31857458669661,7904
2639,123.17806720354625,7238
2640,82.84683049351727,8609
2641,202.4448769672056,2582
2642,162.7539850882552,4766
2643,171.72532282492247,4184
2644,195.43291464001405,2910
2645,111.569761028068,7765
2646,117.90719041216059,7506
2647,331.9773405887864,448
2648,135.3767217280489,6500
2649,136.03012526420895,6460
2650,185.036516616805,3432
2651,171.7164275227834,4187
2652,168.33132508424342,4389
2653,113.12514463873961,7698
2654,175.26091187538432,3979
2655,129.0874829170712,6895
2656,291.6993034826743,626
2657,178.01910911114044,3815
2658,87.61275051254525,8506
2659,95.98239920389449,8287
2660,119.39007030260423,7429
2661,247.61500696743627,1257
2662,88.4459930371413,8486
2663,184.27766047303334,3479
2664,154.81124861567812,5259
2665,236.37547088118535,1519
2666,173.09504119985294,4089
2667,118.42455879245998,7491
2668,168.6933525949329,4372
2669,132.86886870816562,6659
2670,192.21926861185347,3069
2671,104.57513797306783,8027
2672,201.31193719477844,2646
2673,102.63595868365064,8087
2674,439.10249033428687,322
2675,107.33067101610987,7940
2676,158.74850556586836,5028
2677,137.5672133587243,6375
2678,91.01439915854723,8433
2679,140.47680202076583,6202
2680,188.45205238302924,3273
2681,57.923842871264995,8852
2682,135.71395781136914,6480
2683,117.96095157885117,7504
2684,93.28835092380112,8366
2685,133.75748171258562,6606
2686,177.59214003546026,3834
2687,247.48319492601024,1261
2688,132.3608598512482,6692
2689,207.32563022027904,2378
2690,848.5296679597077,85
2691,179.19369065660456,3751
2692,149.96195302969997,5581
2693,106.85518257109203,7961
2694,291.59806733631723,628
2695,154.95952647448954,5248
2696,126.52299556913809,7064
2697,142.38038927100018,6091
2698,214.26669790429455,2116
2699,209.60899064842562,2298
2700,166.77342411713983,4499
2701,129.0146368150364,6903
2702,169.95602632839106,4301
2703,126.67270524723693,7058
2704,178.62347411716453,3785
2705,216.48706100922323,2040
2706,111.37800698036729,7772
2707,86.34121583080017,8545
2708,166.59358524969886,4511
2709,190.93833184588124,3136
2710,337.23102821515414,429
2711,162.82253548845364,4762
2712,68.03593196961694,8788
2713,173.8511640544613,4056
2714,300.9368656552981,568
2715,259.94566267265975,1013
2716,164.44952896151057,4658
2717,694.337330416406,164
2718,141.12726589679724,6155
2719,161.40456517059945,4866
2720,258.20550953968376,1043
2721,184.66763263045584,3459
2722,100.97867922932305,8150
2723,180.26609369161673,3694
2724,224.61509217680702,1797
2725,125.88628485388391,7099
2726,77.28495850166928,8696
2727,154.47784987778482,5279
2728,154.18506204604654,5304
2729,115.07992176991718,7603
2730,105.13427010388308,8009
2731,193.0364690614034,3037
2732,66.43630526030212,8799
2733,151.50417721503885,5488
2734,220.8023135912777,1909
2735,137.40312533057352,6382
2736,171.0115843208342,4230
2737,128.39588650189046,6940
2738,266.4845561635195,919
2739,102.3048816343179,8099
2740,139.29171341044372,6260
2741,132.34995993084317,6693
2742,161.74990734684147,4842
2743,211.2338453265453,2235
2744,361.6861060850564,380
2745,137.96603039827116,6351
2746,133.17083498656473,6635
2747,166.28975483194085,4535
2748,127.73455162280888,6979
2749,109.27209387158386,7861
2750,189.91696720697792,3188
2751,201.53049653254175,2633
2752,265.9337028597067,926
2753,485.5262574866371,283
2754,221.25538034847773,1890
2755,138.9750464566399,6277
2756,152.4754170433825,5424
2757,182.270555568552,3597
2758,135.4177392317178,6497
2759,198.2534673056193,2777
2760,183.55191589098757,3525
2761,188.3641998374678,3278
2762,223.0387098920085,1830
2763,139.88281155231948,6223
2764,130.32357916459912,6819
2765,121.57713188099996,7321
2766,122.7324432426858,7261
2767,212.7961352541893,2168
2768,126.78824564234803,7044
2769,97.6356768030987,8251
2770,135.41137767784795,6498
2771,185.07509980892976,3428
2772,196.3449024026839,2863
2773,101.28477718939209,8142
2774,154.69810078237003,5269
2775,167.8837491549506,4426
2776,163.76865153193407,4704
2777,142.31589925758448,6094
2778,98.95463029115567,8213
2779,210.09962389511657,2275
2780,252.79965465163446,1153
2781,143.25097209860056,6026
2782,130.3989736912963,6815
2783,195.5564578785035,2905
2784,188.6315092531579,3260
2785,185.4665398400662,3409
2786,129.40733772904315,6872
2787,214.08305233691868,2120
2788,125.23848402076314,7128
2789,150.07735831352258,5574
2790,142.33299210518516,6093
2791,189.76902511159182,3196
2792,145.799434629416,5861
2793,193.15585781121194,3031
2794,139.11692509820608,6270
2795,172.47947687519962,4133
2796,129.5133884986031,6867
2797,245.81603986633397,1300
2798,128.68962323287454,6920
2799,736.5950953908699,140
2800,115.87947702636143,7582
2801,88.23692599693857,8493
2802,122.66622356913913,7263
2803,270.37687742055545,864
2804,150.57480561758547,5539
2805,239.24142838390108,1457
2806,94.82605748196916,8314
2807,245.97611282678005,1298
2808,158.3678217462811,5057
2809,328.41497412221787,458
2810,340.3761976590672,418
2811,75.00397016941967,8727
2812,103.99217269150195,8044
2813,101.08374876411607,8146
2814,278.4797671998099,762
2815,187.59025119763692,3309
2816,99.37238649937059,8200
2817,82.33900449256,8618
2818,77.2932770337127,8695
2819,149.7736188962609,5594
2820,208.38781551920187,2333
2821,249.8394230437002,1216
2822,164.84489894820206,4630
2823,212.66790943524376,2176
2824,160.28704352188296,4935
2825,241.7384229329002,1399
2826,114.5005699908391,7630
2827,129.2860268140094,6881
2828,79.72564236391739,8659
2829,80.42132452253335,8644
2830,165.3129197428753,4599
2831,46.20515005053626,8900
2832,149.28764259235837,5620
2833,149.3858447620145,5616
2834,111.05125709239435,7788
2835,238.29633070751808,1478
2836,161.04608893816226,4894
2837,163.12723306963798,4744
2838,141.65766144788142,6133
2839,198.96306960130275,2753
2840,110.78722092004064,7800
2841,250.6334431560633,1206
2842,123.49413308371929,7221
2843,527.4474700844864,240
2844,173.3365101982563,4080
2845,138.50984437635034,6312
2846,264.2823274002718,948
2847,126.301459772452,7075
2848,335.7900247789729,433
2849,196.15591485278526,2876
2850,144.7073237585782,5937
2851,94.08402316830121,8341
2852,201.95682458348102,2610
2853,156.8777852079573,5137
2854,158.6625595768797,5039
2855,628.0428558922055,181
2856,142.72502213259193,6071
2857,96.03544554371263,8285
2858,176.0173931536216,3930
2859,217.67477640197538,2000
2860,146.77660051582873,5800
2861,215.8865425248895,2059
2862,100.12346056369354,8175
2863,271.7304420451325,841
2864,76.11878152764312,8712
2865,180.20150281373083,3696
2866,91.01497938789156,8432
2867,72.24057960121846,8751
2868,150.3379617020288,5556
2869,228.49208220736844,1716
2870,158.57203202143398,5045
2871,169.51518705092917,4320
2872,95.60186454172998,8293
2873,105.14497088860514,8008
2874,157.5525312798709,5096
2875,113.12876711791098,7696
2876,185.90839239186292,3386
2877,87.35407904820055,8518
2878,228.67587616980032,1709
2879,147.10948950292325,5782
2880,206.04942010746413,2428
2881,245.56299475749836,1306
2882,145.70213005306462,5871
2883,372.8711143671657,366
2884,202.22507926864935,2593
2885,194.6037670989106,2953
2886,72.41368189075945,8748
2887,232.2597283436267,1638
2888,95.17024292932945,8302
2889,146.6128312261202,5811
2890,57.433266241991774,8857
2891,110.8019228100488,7799
2892,155.47254208161365,5223
2893,229.51957210236696,1692
2894,178.68931868329003,3781
2895,148.16945210952764,5705
2896,276.07212614633465,786
2897,80.08746138579015,8654
2898,507.8948145538807,259
2899,175.9977504400412,3935
2900,259.39163545311226,1022
2901,191.96122569068277,3086
2902,159.8507958607368,4961
2903,268.27661345196293,888
2904,127.54730506809321,6991
2905,165.66309866215266,4576
2906,200.3836653496934,2692
2907,154.71728924180624,5265
2908,195.01658860990923,2926
2909,172.87742428165706,4103
2910,176.0418573443876,3927
2911,236.835530941375,1506
2912,232.41062904103168,1634
2913,225.90496544161925,1767
2914,143.82675683444126,5989
2915,157.14264647425512,5113
2916,115.52258397772239,7589
2917,222.94282312652206,1835
2918,238.78130966896185,1469
2919,105.73440916360639,7993
2920,109.14790757617337,7867
2921,108.0673843187813,7913
2922,95.06349429739396,8306
2923,119.14475649272134,7444
2924,272.5759096433453,830
2925,148.482801590729,5684
2926,130.54921143204922,6803
2927,208.2559054842311,2336
2928,163.67163646607094,4710
2929,163.13386045235208,4743
2930,116.08589766291325,7573
2931,119.7422281288238,7418
2932,253.6678316573335,1129
2933,231.7302826256573,1651
2934,172.85851207808474,4106
2935,251.04123665864353,1201
2936,153.92163445743176,5326
2937,155.9684194909814,5192
2938,180.58773469368109,3680
2939,163.26479136730876,4735
2940,135.93893095892375,6467
2941,157.75949783463003,5086
2942,100.35477959662747,8168
2943,286.51720751851207,672
2944,159.31106941758395,4990
2945,280.55104625673437,735
2946,223.22379347542446,1824
2947,166.70326706565788,4504
2948,176.4859213157664,3908
2949,206.05033725736013,2427
2950,159.9080501835577,4958
2951,136.38210115020235,6439
2952,57.366332803107625,8858
2953,182.53124136664883,3580
2954,259.65541848578795,1017
2955,201.03803357531564,2661
2956,96.73658655304186,8271
2957,127.13201957305759,7018
2958,84.64475532728198,8577
2959,219.20414961550557,1950
2960,179.51323609506687,3731
2961,80.74063350191864,8642
2962,146.09598409178653,5847
2963,233.20261778243642,1611
2964,123.44464683378004,7226
2965,183.94179642719666,3498
2966,101.40392206139242,8138
2967,212.0301007147351,2200
2968,192.4176449630655,3059
2969,120.0513960971924,7398
2970,192.17057782825196,3073
2971,169.3768196283287,4329
2972,139.4060317709222,6252
2973,129.92388013778827,6842
2974,209.75145170070385,2289
2975,265.24072158913793,933
2976,117.70451681032237,7512
2977,90.49604583340177,8452
2978,162.3413741876013,4799
2979,196.85360593554537,2847
2980,98.85065621890573,8216
2981,145.20268837363722,5902
2982,155.8827072337939,5199
2983,188.2695464561328,3283
2984,207.82707514287947,2361
2985,134.84264345551827,6539
2986,157.9035496746228,5078
2987,59.10356933545269,8843
2988,135.42770027386433,6495
2989,84.96171997327023,8566
2990,152.69234919298015,5410
2991,292.8564909628251,618
2992,117.9676362275935,7503
2993,128.72875726592608,6918
2994,156.36903986556138,5174
2995,250.92211865307198,1203
2996,212.96082800389982,2162
2997,180.31064799407315,3690
2998,84.39079365354463,8583
2999,245.40104563942043,1309
3000,170.82557298634867,4244
3001,132.81647988350826,6663
3002,248.10781386551542,1242
3003,150.2965593972035,5559
3004,168.03582664874668,4413
3005,165.13063907123856,4612
3006,437.73252943062727,324
3007,143.04893105802157,6041
3008,126.8557440637,7040
3009,179.70150837245936,3725
3010,103.85051313978416,8048
3011,282.41447462737443,719
3012,285.5880065043056,681
3013,150.25023055418652,5561
3014,122.01284403617807,7295
3015,108.86495464268086,7879
3016,110.24801879857858,7823
3017,212.20854331625722,2195
3018,163.02808566579628,4749
3019,142.30581180627627,6095
3020,110.45548209412308,7811
3021,165.77623978251236,4564
3022,138.08709411871547,6340
3023,51.19124074379927,8881
3024,263.71931470706437,959
3025,104.8299139202711,8020
3026,71.8661685199496,8757
3027,332.281522147257,447
3028,216.58460988033193,2035
3029,203.76115209941676,2522
3030,112.36890981152891,7730
3031,215.86645298027656,2060
3032,136.2772061261248,6447
3033,125.02666114395419,7142
3034,81.40945667703718,8634
3035,110.25817350457316,7821
3036,124.22630561532894,7182
3037,102.4626223185607,8093
3038,86.76222127545358,8530
3039,171.45210394489388,4202
3040,192.03274039056618,3080
3041,214.09316517434684,2119
3042,242.23746409516144,1390
3043,135.77871674693634,6474
3044,139.69045873365798,6239
3045,125.54531218835217,7114
3046,174.68187798564645,4003
3047,140.54979993707087,6196
3048,111.82303833466086,7755
3049,131.7415964190194,6736
3050,97.85035616257308,8241
3051,153.0799856901102,5377
3052,314.4425198570414,505
3053,162.7145604570788,4769
3054,200.5590763869523,2681
3055,61.27378464120254,8826
3056,602.3846186415267,187
3057,244.60697300949022,1334
3058,106.376428159749,7979
3059,208.60836931143893,2325
3060,132.41190100280608,6690
3061,1522.0956308316486,15
3062,185.95934040875287,3384
3063,146.18135086528093,5841
3064,133.2161809304073,6633
3065,150.3216875938029,5558
3066,174.23949080204383,4033
3067,148.9483969421477,5647
3068,174.24652705879043,4032
3069,128.21228755385704,6955
3070,244.69445874011464,1331
3071,179.97037499553835,3708
3072,133.449546758642,6618
3073,106.3123207470202,7980
3074,139.68987979051676,6240
3075,141.80599482619294,6126
3076,147.65304221233052,5743
3077,211.71094877705167,2218
3078,172.87225096778457,4104
