Source,Target,Type,Weight,Timeset
0x64f9bfc22e2bb82baaa895317de7b69db423d45f,0x5400db91661ad2b2a5664caaf81c5cae8aaff514,Directed,6950.38410737,2021-05-03T18:08:05
0xe373029afe4f9270842d17df9d12e0d4c123c9d5,0xd03100340e5a74421b0ca7ea8c5ad65fc675c8fe,Directed,5461.016084362,2021-05-03T18:08:43
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0xc2d45eb3d2aa49472faf2c7603c87f16559b1254,Directed,19858.240306772,2021-05-03T18:08:51
0xddfdcb21c935e8432a559cf689c83695b27a4177,0xcec2d34687db1a8db8bce3f25d1d2a79050d7756,Directed,5957.472092032,2021-05-03T18:10:43
0xe5c4c41194901047523108bb47eb109781a1a86a,0x20251a0505ead51fb2c6ce5c1f399924ea068322,Directed,5130.045412583,2021-05-03T18:10:45
0xa98ed85e8408e5331d4330a1b9c661bd94fb848e,0x566de4ab93d72b99f09fa2d3a03c70b5c04734ca,Directed,6586.316368413,2021-05-03T18:11:13
0x6277a1073dfbe0ea087e0ef8741dce084831e782,0xeee5eb24e7a0ea53b75a1b9ad72e7d20562f4283,Directed,327660.965061739,2021-05-03T18:13:23
0xec6d36a487d85cf562b7b8464ce8dc60637362ac,0xac431575c4d47ee348ce6d271c7ff1cb64442bb3,Directed,6122.957427921,2021-05-03T18:14:03
0x70bd3045414ebcbae77ef84505bc6ea6af48e672,0xc91915d01bb96ec08b9b5fd767034de9cd390f17,Directed,9929.120153386,2021-05-03T18:14:27
0x967ee5faa6344323c2898a657a56118b50a45163,0xa6f4fa9840aa6825446c820af6d5eccf9f78ba05,Directed,7281.35477915,2021-05-03T18:14:38
0x442dccee68425828c106a3662014b4f131e3bd9b,0xe2e58b5bec8f79c7a681c9efbec12b3ece7a76fd,Directed,82742.667944884,2021-05-03T18:15:33
0xb4a8bf692110a7f66a8bb8071024ec148cca80f0,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,7115.86944326,2021-05-03T18:16:13
0xd4fa6e82c77716fa1ef7f5defc5fd6eeefbd3bff,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,Directed,3309.706717795,2021-05-03T18:16:58
0xddfdcb21c935e8432a559cf689c83695b27a4177,0x3fd1ddf28f604cfe5fefa3adc38e38be2f7208d6,Directed,5957.472092032,2021-05-03T18:17:22
0xc77fa6c05b4e472feee7c0f9b20e70c5bf33a99b,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,6619.413435591,2021-05-03T18:20:05
0xdef4ed6e5aa0aea70503c91f12587a06ddc1e60f,0x32606c4aa95ea78d7c5b1e0e347e3e9ae451434e,Directed,8274.266794488,2021-05-03T18:20:05
0xac431575c4d47ee348ce6d271c7ff1cb64442bb3,0x625e05bf928493a9f990065e945b381ffa304261,Directed,6586.316368413,2021-05-03T18:20:05
0xa6e59b844891e619801b298f4f0af52054513a3c,0x550e970e31a45b06df01a00b1c89a478d4d5e00a,Directed,4964.560076693,2021-05-03T18:21:07
0xb4a8bf692110a7f66a8bb8071024ec148cca80f0,0x9c83385dcd075c6cdd7d436d092e99487a696d7a,Directed,6122.957427921,2021-05-03T18:22:04
0x721931508df2764fd4f70c53da646cb8aed16ace,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,Directed,5295.530748473,2021-05-03T18:22:04
0x3a49396fde5db40a4a4de806fb4e5882284492d1,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,7943.296122709,2021-05-03T18:22:12
0xec6d36a487d85cf562b7b8464ce8dc60637362ac,0xe793376ad5357ccce8cd0f8c8be012464648f8f3,Directed,6122.957427921,2021-05-03T18:23:03
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,Directed,612295.742792139,2021-05-03T18:24:08
0xdda77c99d0873084e082c20192532d461e47391e,0xcec2d34687db1a8db8bce3f25d1d2a79050d7756,Directed,3308.542904494,2021-05-03T18:25:36
0x0a690b298f84d12414f5c8db7de1ece5a4605877,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,Directed,6586.316368413,2021-05-03T18:26:48
0xcec2d34687db1a8db8bce3f25d1d2a79050d7756,0xd03100340e5a74421b0ca7ea8c5ad65fc675c8fe,Directed,5626.501420252,2021-05-03T18:27:42
0x20251a0505ead51fb2c6ce5c1f399924ea068322,0x9bfedee6f7e0ca4a07a336aecf11206d1aaa7f67,Directed,7281.35477915,2021-05-03T18:28:44
0x219688c6156edea2e2ca7e2036c1c5b7f6451169,0x2b0386bbdd314d8356c21f39be2491f975bd6361,Directed,8274.266794488,2021-05-03T18:28:44
0x8bf79ee1291249b1a5505625816dfc09e2a91f13,0xec7641e298af02c19171451381c570327389b0c2,Directed,330970.671779534,2021-05-03T18:29:37
0x1b143eff96f52ab0619a0fd0b9977ecf4698e4ec,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,Directed,7446.84011504,2021-05-03T18:31:46
0x2b0386bbdd314d8356c21f39be2491f975bd6361,0x5400db91661ad2b2a5664caaf81c5cae8aaff514,Directed,7281.35477915,2021-05-03T18:31:53
0xb93ddeff2959e0d3fa43db65c1fb0d29dc75ccca,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,13238.826871181,2021-05-03T18:32:29
0x8bcfc7a0990d3853daa69018a8e9471e0757385c,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,Directed,11914.944184063,2021-05-03T18:35:02
0xb93ddeff2959e0d3fa43db65c1fb0d29dc75ccca,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,Directed,82742.667944884,2021-05-03T18:36:25
0x721931508df2764fd4f70c53da646cb8aed16ace,0x54b174179ae825ed630da40b625bb3c883cd40ae,Directed,8274.266794488,2021-05-03T18:36:25
0xcec2d34687db1a8db8bce3f25d1d2a79050d7756,0x8b0c8c18993a31f57e60d81761f532ef14633153,Directed,7612.325450929,2021-05-03T18:38:08
0xb2ef52180d1e5f4835f4e343251286fa84743456,0x54b174179ae825ed630da40b625bb3c883cd40ae,Directed,5957.472092032,2021-05-03T18:38:50
0x429a06d10d0235a57ebd00e6ee334278eb385c94,0x322e128453efd91a4c131761d9d535ff6e0ccd90,Directed,5791.986756142,2021-05-03T18:39:41
0xecaf0458e3894d98e844df19825bf221ef63756a,0xab6ca2017548a170699890214bfd66583a0c1754,Directed,39716.480613544,2021-05-03T18:39:41
0x899241b0c41051313ce36271a7e13d54c94877a1,0x866aae40b55d79591cbb049de1fb4d08f5eb6cd0,Directed,5791.986756142,2021-05-03T18:42:14
0x84af839e3b2a2ba48b99da7ad663b0e519561332,0xcec2d34687db1a8db8bce3f25d1d2a79050d7756,Directed,5626.501420252,2021-05-03T18:42:51
0xc074e6fe27459284664ae7bf64f927a834fac40e,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,Directed,7943.296122709,2021-05-03T18:44:25
0x4ffe38115e278c6cd335f12e3c325bd5cc907de7,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,Directed,8108.781458599,2021-05-03T18:44:49
0xb93ddeff2959e0d3fa43db65c1fb0d29dc75ccca,0xfd2bd22f13548601f26dc521ebfdcfcb91d46de9,Directed,13238.826871181,2021-05-03T18:44:59
0xec6d36a487d85cf562b7b8464ce8dc60637362ac,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,Directed,8274.266794488,2021-05-03T18:46:39
0x07986c37dc04c8ad47c8ea570dd79a821539cd90,0x8bcfc7a0990d3853daa69018a8e9471e0757385c,Directed,10756.546832835,2021-05-03T18:50:35
0x899241b0c41051313ce36271a7e13d54c94877a1,0x1af952c5e3f856ad4dc073841387a2295a5bbb49,Directed,5626.501420252,2021-05-03T18:52:08
0x899241b0c41051313ce36271a7e13d54c94877a1,0x4a0e8db659846697a9818ec1b3c9ca1b51ea9ca4,Directed,5295.530748473,2021-05-03T18:53:49
0x4f63c2553edf1c19632dda7641ff7aea06f996b7,0xaeda7e9cb7c80f828a4fa1e3c23e679ec3b4b57a,Directed,5791.986756142,2021-05-03T18:54:17
0x46e449a3f88d0e35b4520bc36e8dfda195c896b0,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,Directed,99291.20153386,2021-05-03T18:56:17
0xb93ddeff2959e0d3fa43db65c1fb0d29dc75ccca,0xe8aea1bba7aec9b7a4522e6c2a96327964c217cb,Directed,82742.667944884,2021-05-03T18:56:25
0x40a628d16be2ba6956f60402b17f52e8bfe32497,0xab6ca2017548a170699890214bfd66583a0c1754,Directed,9929.120153386,2021-05-03T18:57:38
0x899241b0c41051313ce36271a7e13d54c94877a1,0x603f7716447f5593a8ab8bd3ace6875bdfb37bca,Directed,5295.530748473,2021-05-03T18:58:49
0x603f7716447f5593a8ab8bd3ace6875bdfb37bca,0x9469c98be5afd94cd601e094bc401ddd37f480a3,Directed,5572.475079593,2021-05-03T19:07:05
0xb30452beca9c462bc6773582c9e0d70cc60e7321,0x116d55e17d9a1fd341f9938ef5755a6f5f3a96ad,Directed,8243.306330759,2021-05-03T19:09:38
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,Directed,410846.387525027,2021-05-03T19:10:57
0xfabe81e760b4aa831cfea0b72fc6c2c990ea3544,0x0a2542a170aa02b96b588aa3af8b09ab22a9d7ac,Directed,13156.316903891,2021-05-03T19:11:09
0x00d29fbc981d05edba69bc0909e391a132271357,0x545d35f03d97e755b07cc3d6e0ad4c1095e858f1,Directed,5391.122340316,2021-05-03T19:11:18
0x6f64db0e3b8d230f4e649c878cc465312232fc77,0xaeda7e9cb7c80f828a4fa1e3c23e679ec3b4b57a,Directed,4945.983798455,2021-05-03T19:11:51
0xf62600fbf6b6db5e09798e12cef201ca711db785,0xe55c987aef8a15601d3dcc1609aceda43d82a8f2,Directed,9562.23534368,2021-05-03T19:12:17
0x77a1a28f8246da0e919a02a79479bc1591253530,0xa122355892040d2cf7bb3723fc97335377aedb1f,Directed,5275.716051686,2021-05-03T19:14:22
0x9e199d8a3a39c9892b1c3ae348a382662dcbaa12,0xe301612b0751f6d862a27be205fb8e3c40c8c6db,Directed,46162.51545225,2021-05-03T19:16:57
0xb2ef52180d1e5f4835f4e343251286fa84743456,0x4064023610a479f9a0415ee98f87895a0e2e0884,Directed,5737.341206208,2021-05-03T19:16:57
0x64f9bfc22e2bb82baaa895317de7b69db423d45f,0x65a36ff9a9f4b736cd8a2ab2c614642af73434b0,Directed,7254.109571068,2021-05-03T19:20:24
0x186023307a30172638bba26eaa707eceb72cde80,0x1af952c5e3f856ad4dc073841387a2295a5bbb49,Directed,5201.75445153,2021-05-03T19:21:08
0xb30452beca9c462bc6773582c9e0d70cc60e7321,0x4064023610a479f9a0415ee98f87895a0e2e0884,Directed,9891.967596911,2021-05-03T19:23:11
0x42ccd352ecc50b6ce6f9e37765b221a09056752e,0xec6d36a487d85cf562b7b8464ce8dc60637362ac,Directed,5935.180558146,2021-05-03T19:23:16
0xd4fa6e82c77716fa1ef7f5defc5fd6eeefbd3bff,0x54b174179ae825ed630da40b625bb3c883cd40ae,Directed,5770.314431531,2021-05-03T19:25:10
0x34805e6a3796fb04e82183667a78c2f7bff29170,0x342c6bfa287ce37b8b53eee0e5b6e6bcbea98c76,Directed,8243.306330759,2021-05-03T19:26:16
0xe55c987aef8a15601d3dcc1609aceda43d82a8f2,0x10e01e2c2ba427d6ae509c085ac06df79b85237e,Directed,5935.180558146,2021-05-03T19:27:00
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,0x88923378021bea85f9b09ce571a309e12c7d2262,Directed,40557.067147334,2021-05-03T19:27:42
0x77a1a28f8246da0e919a02a79479bc1591253530,0xcec2d34687db1a8db8bce3f25d1d2a79050d7756,Directed,5275.716051686,2021-05-03T19:29:47
0x46e449a3f88d0e35b4520bc36e8dfda195c896b0,0xe4160a3bef14dfdc0cf49d9dcecd16ffe441de91,Directed,5770.314431531,2021-05-03T19:30:18
0xd887758a36bbf3c44ba3f1ffa0d8ff8d536cc129,0xc40df87e16339f21fbb2e59fb38bf2a957a16ffd,Directed,45997.649325635,2021-05-03T19:31:11
0x6e02e27f03ae982a3de019bcdb01aef3ca8a91e0,0x1c8181a1be395ee958af164a4099d252494f3616,Directed,9561.167170795,2021-05-03T19:31:27
0x308bff328370fc4a9683ab9fcd79a21be6dc5ee4,0xd8a55f364eda4ffdc9e9a5a33d1d2bc95e4674b1,Directed,6231.939586054,2021-05-03T19:34:59
0x3d9fe7337f067dd52d1dc8cb45490b1ad6c2f65b,0x1046efd17a4343d9b6227aca575000d4f3c36d29,Directed,9232.50309045,2021-05-03T19:36:04
0xe5c4c41194901047523108bb47eb109781a1a86a,0x20251a0505ead51fb2c6ce5c1f399924ea068322,Directed,5440.582178301,2021-05-03T19:36:04
0xe5c4c41194901047523108bb47eb109781a1a86a,0xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,Directed,5770.314431531,2021-05-03T19:37:39
0xf4baba092bb9aaf76e0c03b856398b9ebed0819f,0x9f8b1dff7f2b77d3532786deb1213bbe31c0676f,Directed,5605.448304916,2021-05-03T19:37:47
0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0x3e17258a44f938db9803c18c3c762653f5a23e54,Directed,9891.967596911,2021-05-03T19:39:00
0x442dccee68425828c106a3662014b4f131e3bd9b,0xab61cc776cc19af7e99d3ba4539435311fa74e8a,Directed,366002.801085698,2021-05-03T19:39:00
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0x91669d874785bf6f90e017b014c2789bac243862,Directed,5275.716051686,2021-05-03T19:39:00
0x54b174179ae825ed630da40b625bb3c883cd40ae,0x10e01e2c2ba427d6ae509c085ac06df79b85237e,Directed,7583.512092045,2021-05-03T19:39:22
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0x8bcfc7a0990d3853daa69018a8e9471e0757385c,Directed,5605.448304916,2021-05-03T19:40:10
0xc4b57ce643bcfaeff739b71f27b45059df992398,0x1109297e392d92c1613fdbdf30579a0215c20da9,Directed,14837.951395366,2021-05-03T19:40:16
0xb30452beca9c462bc6773582c9e0d70cc60e7321,0x6f8af4f14826405c5a361860de9f26acdaeab49b,Directed,5770.314431531,2021-05-03T19:41:22
0x91d62329a89a28b3f9bc98c8f396c16ec8d9802b,0xab6ca2017548a170699890214bfd66583a0c1754,Directed,21432.596459973,2021-05-03T19:42:27
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,Directed,6594.645064607,2021-05-03T19:42:38
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0xb4374bd294601a2b69dc6c0de1243f047ebe6e29,Directed,5605.448304916,2021-05-03T19:44:05
0x967ee5faa6344323c2898a657a56118b50a45163,0xfd006c2095eb591fccd6302f8555dd4c74cbde9c,Directed,6924.377317838,2021-05-03T19:44:11
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0x2b0386bbdd314d8356c21f39be2491f975bd6361,Directed,6594.645064607,2021-05-03T19:44:33
0xc40df87e16339f21fbb2e59fb38bf2a957a16ffd,0xc831b2d869f49a64452527fbe6a9bac595a9248b,Directed,6264.912811377,2021-05-03T19:44:58
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0x54b174179ae825ed630da40b625bb3c883cd40ae,Directed,8243.306330759,2021-05-03T19:45:35
0xecaf0458e3894d98e844df19825bf221ef63756a,0xb02690b16fd8696ef13a63e3272404b3ea12d00e,Directed,8256.753097667,2021-05-03T19:46:05
0xc40df87e16339f21fbb2e59fb38bf2a957a16ffd,0x63252d7ed07cd0de190b52861f7dc691e2b86983,Directed,6264.912811377,2021-05-03T19:46:13
0xf4baba092bb9aaf76e0c03b856398b9ebed0819f,0x16b966e7d8d00b028fba47830c65e7f7ae88bf1e,Directed,5572.475079593,2021-05-03T19:46:13
0x77a1a28f8246da0e919a02a79479bc1591253530,0x2465bd53a0e4f726dc6bf059e07979715c44dc0b,Directed,5275.716051686,2021-05-03T19:47:58
0xbfa35d6f9971837b960e920321100c3e21a8c7cc,0x8bcfc7a0990d3853daa69018a8e9471e0757385c,Directed,6594.645064607,2021-05-03T19:47:58
0x6d1b8b1545ae1d477b636d8bd6a53c05e2ff2ad2,0x4db09171350be4f317a67223825abecc65482e32,Directed,6561.671839284,2021-05-03T19:50:34
0x4a0e8db659846697a9818ec1b3c9ca1b51ea9ca4,0xf2b10b41961f6bc3801e7946dabe5572158a78a5,Directed,5572.475079593,2021-05-03T19:51:11
0xbfa35d6f9971837b960e920321100c3e21a8c7cc,0x40711b63db79a5e8579bd53f84c5c558e856f806,Directed,6594.645064607,2021-05-03T19:51:33
0xceb63ca91bf7bd673e11589c5194e9e927cd5560,0x93f7cb21d6904492b33e0df24008c8b13ce64380,Directed,5605.448304916,2021-05-03T19:51:49
0x0a2a3d3c6d4f2d57d307da3e3e99ff8122077da5,0xb65614e674648295273571b653d09c99d94613f5,Directed,7913.574077529,2021-05-03T19:52:10
0x54b174179ae825ed630da40b625bb3c883cd40ae,0x0d77946d201ee95d272c21b3b3588e419df95586,Directed,9891.967596911,2021-05-03T19:52:10
0xabf107de3e01c7c257e64e0a18d60a733aad395d,0x7c6553933a471b43ce3a76a02245c5162c82522c,Directed,5935.180558146,2021-05-03T19:53:05
0xabf107de3e01c7c257e64e0a18d60a733aad395d,0x1e16fa68e50f1b622b43c73a360170135a20b462,Directed,6264.912811377,2021-05-03T19:53:31
0x4ffe38115e278c6cd335f12e3c325bd5cc907de7,0xda6391fb338f155a5b1036b9f5f7d19f4076779e,Directed,7847.627626883,2021-05-03T19:53:31
0x8570f8d406bb29b1f757e3e4487faceb0a28ef5d,0xb778eef11586b90df8aaa0649174a956477931e2,Directed,5935.180558146,2021-05-03T19:53:48
0x721931508df2764fd4f70c53da646cb8aed16ace,0xa6f4fa9840aa6825446c820af6d5eccf9f78ba05,Directed,6594.645064607,2021-05-03T19:54:08
