Source,Target,Type,Weight,Timeset
0x62cb05fc74548cb01b5d6c9c846bd0c06a42be9e,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,214.064819947,2021-05-01T08:33:56
0x5079ac0ec3848744b48a5ed37216620c03619c01,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,225.481610344,2021-05-01T08:34:27
0xd5a771da32a392036a98f7da6b11d46d6d1c61f9,0x798f73c7df3932f5c429e618c03828627e51ed63,Directed,228.335807944,2021-05-01T08:34:29
0x3a3a373e58a129c38b1f7d4a408211e18d0f0ea7,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,228.335807944,2021-05-01T08:35:06
0x230d3d9c0f122a11fddf8d63eb9cb567c5b6b994,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,228.335807944,2021-05-01T08:35:06
0x4d1572ea399cfcb0a4b25b364df2c5ba68697e18,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,228.335807944,2021-05-01T08:35:06
0xfe5573c66273313034f7ff6050c54b5402553716,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,228.335807944,2021-05-01T08:35:06
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x3a273503e2b12776a3c37a41d1b1f1587d60bd38,Directed,185.522843954,2021-05-01T08:35:17
0xee0d226287f838da6ab7eb10f72bdc14b735c168,0x557c60995797fa7b47be105227a2e46148d85750,Directed,242.60679594,2021-05-01T08:35:17
0x3e64014d2d3f0c3a3b0404110cea9060b4565e61,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,256.877783936,2021-05-01T08:35:32
0x1439b4d5a72343b68f12398c649df99d76b2af53,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,264.013277935,2021-05-01T08:36:39
0x082c99d47e020a00c95460d50a83338d509a0e3a,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,271.148771933,2021-05-01T08:36:45
0x46ae568842e3f3d2bb7e2a4f6ca8e38692c6ab86,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,282.56556233,2021-05-01T08:37:01
0x3e17258a44f938db9803c18c3c762653f5a23e54,0x24803cccfe35207cc07afbcf5f5b041b03810d44,Directed,171.251855958,2021-05-01T08:37:12
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0xd5a771da32a392036a98f7da6b11d46d6d1c61f9,Directed,313.961735922,2021-05-01T08:38:31
0xddcc629c76f311d894b7c2953942a8652df2985d,0x81248e53c2aea91dc28174df9f9bbdc3ac76b534,Directed,1056.053111739,2021-05-01T08:38:31
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0xe32a5c7604c675ae4668a6fb0d86b47ef3ad159e,Directed,228.335807944,2021-05-01T08:39:13
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x433c8a73bec1273561e4e2201649de12f20b7d58,Directed,228.335807944,2021-05-01T08:39:13
0xd6dd6961d3224958fcd306b76a991ab974ec1ebc,0x3e64014d2d3f0c3a3b0404110cea9060b4565e61,Directed,570.839519859,2021-05-01T08:40:32
0x6ed75e90dc27a1241335bbcac03f052a4bf590c0,0x433c8a73bec1273561e4e2201649de12f20b7d58,Directed,256.877783936,2021-05-01T08:40:32
0x3d6a89c8751a45dd577a4c1f3b34e71c58236193,0xa6c315021a2fb0c2f61dd7978714916304ff2007,Directed,260.017401296,2021-05-01T08:40:53
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x1b523dc90a79cf5ee5d095825e586e33780f7188,Directed,428.129639894,2021-05-01T08:41:31
0x5d8e2c078d8851dd295eada3622ab90e605652b1,0x0eefa9732dc7d2eb781dd7dd58041a24dfbf4019,Directed,228.335807944,2021-05-01T08:41:31
0xe5e6ee25986549a41a61ae31080719d6db316580,0xa3f070baef828f712f38c360221b5250284891d7,Directed,285.419759929,2021-05-01T08:41:33
0x17963388d8289ee2fde89abeecd4494eb3d67157,0x5eb3c1f4f478bcbeba5aa02d293fd7a1a9b0ec07,Directed,713.549399823,2021-05-01T08:41:33
0x230d3d9c0f122a11fddf8d63eb9cb567c5b6b994,0xcfd2c955ed9eb221d275a9432226858ca5c802c9,Directed,285.419759929,2021-05-01T08:41:33
