TOKEN_ID,rarity,last_sale_price,counts
8988,176.07595513884337,0.79,2.0
8989,129.84942793233122,0.0499,2.0
8990,179.20890004341678,1.8,3.0
8991,159.03816563099028,0.5,5.0
8992,200.57619585383145,2.54,2.0
8993,142.0741628480689,0.24,3.0
8994,212.0707029182035,0.39,2.0
8995,156.8968718987528,2.25,2.0
8996,239.82155437530113,0.3,4.0
8997,147.2565906318082,0.42,3.0
8998,80.50634557249421,2.25,4.0
8999,179.31989307866692,0.1,1.0
9101,225.0516076649551,3.65,2.0
9102,147.31486956729458,2.5,1.0
9105,268.5989282173963,0.11,1.0
9106,513.5708971571906,0.325,2.0
9107,132.24926549441764,0.76,2.0
9108,83.19978610808207,0.058,4.0
9109,165.67918062175758,0.05,3.0
9110,113.94156906086397,0.39,3.0
9111,128.18505126832653,0.978,6.0
9112,136.8731098304867,0.08,1.0
9113,199.78619936564945,2.79,2.0
9114,192.60620013642173,0.05,1.0
9116,113.94774814873941,1.88,6.0
9118,131.5022160133205,0.06,3.0
9119,419.29652366321477,2.99,4.0
9120,186.83052906233053,0.069,1.0
9121,205.94022492017714,2.0,3.0
9122,168.12349211411845,0.777,1.0
9123,181.586700580848,0.95,5.0
9125,146.54321324203815,1.5,5.0
9126,127.8248907206159,0.7769,3.0
9127,180.3445001239362,0.06,2.0
9128,141.0263063208582,1.47,4.0
9129,224.2616082631787,0.27,3.0
9130,471.1837373798117,0.49,1.0
9131,126.32691081680078,2.75,5.0
9132,255.75816191470096,0.06,1.0
9133,237.18479490051004,0.1,1.0
9134,170.07674448112166,0.41,2.0
9135,423.323347382232,4.2,5.0
9136,117.08343548636437,1.48,8.0
9137,182.83862521401906,1.5,3.0
9138,230.52372812539608,1.2,6.0
9140,237.34451992608444,0.1,2.0
9141,340.9375600741121,0.75,1.0
9142,134.51671134193683,2.29,6.0
9143,304.08368300557254,0.199,2.0
9144,190.2296375610466,2.6,3.0
9145,235.88138038195905,0.35,5.0
9146,152.86379931903474,2.225,5.0
9147,196.82904727510896,0.875,3.0
9149,130.14029769275186,0.25,2.0
9151,92.35477523643966,1.51,5.0
9152,147.2954220672592,0.075,3.0
9153,138.29552052835857,0.189,6.0
9154,179.54613891543238,2.74999,4.0
9155,126.80278412361763,1.28,6.0
9156,145.26437603601062,2.14,4.0
9157,130.71128061192547,3.6,7.0
9159,181.46081108482676,2.4,2.0
9160,134.27096141295672,2.5555,2.0
9161,330.35271971651815,0.39,2.0
9164,242.99069936004378,1.74,4.0
9166,139.31255182110266,1.0,7.0
9167,147.42215564501805,0.089,3.0
9168,189.17281507804432,0.3,3.0
9169,490.876646570695,0.349,2.0
9170,122.86386940898761,0.16,1.0
9171,175.12900412889365,0.06,2.0
9173,147.06371866023508,3.3,6.0
9174,169.02466135703304,0.08,1.0
9175,227.1524715316114,1.3,4.0
9176,216.09978095489447,0.13,3.0
9177,179.58339247874483,0.45,3.0
9178,191.59210084253343,2.5359705,2.0
9179,186.84251151956892,4.2069,2.0
9180,130.67629178765785,2.9,3.0
9182,84.02556005192788,0.089,1.0
9183,103.72147524725744,0.498,6.0
9184,197.6173566462623,0.17,4.0
9187,212.14355088597588,0.09,1.0
9189,130.79680068446163,4.09,2.0
9190,212.88944305015062,1.777,2.0
9191,242.43487067771895,0.08,1.0
9192,183.04839715719064,2.15,3.0
9193,175.45007352945214,0.051,1.0
9194,180.544988194943,0.72,4.0
9195,189.21097102192684,0.9999,1.0
9196,119.26816172995349,0.25,6.0
9197,178.21439913674345,1.15,2.0
9198,133.23645364764712,0.2,2.0
9199,117.12721205740561,0.239,5.0
9200,119.28051990570432,0.12,3.0
1201,315.2127261925562,1.0,2.0
1202,132.7607597698267,3.29,3.0
1203,175.7787748552658,2.32,1.0
1205,90.95366706068882,0.99,2.0
1206,168.1903695436245,0.25,5.0
1207,233.60965802883305,0.65,1.0
1208,146.95091482662514,0.09,2.0
1210,260.4723271240954,0.25,1.0
1211,246.9118604856619,0.35,4.0
1212,307.86742158787166,0.07,2.0
1213,123.04768442081688,0.2,4.0
1214,188.25437498970297,0.38,3.0
1215,212.4655025778973,0.333,4.0
1216,146.80352777230812,0.068,2.0
1217,189.4871189138972,0.24,4.0
1218,237.89722876100544,0.148,1.0
1219,162.97812009423745,0.38,4.0
1220,162.6287357028568,0.35,1.0
1221,135.60652404650975,2.0,6.0
1222,124.23317787938392,0.175,2.0
1223,214.20866652205603,0.065,3.0
1224,159.5354230192596,0.57,4.0
1225,181.6738852107355,0.28,2.0
1226,141.35485893070128,0.525,2.0
1227,152.8080009161189,0.29,2.0
1228,281.90764470150106,2.5,2.0
1229,163.51850621197082,0.71,2.0
1230,185.99756633471813,0.35,4.0
1231,137.2447389818227,0.36,1.0
1232,132.10766646768715,3.6,4.0
1233,118.10893368923452,0.186,2.0
1234,232.70071509232855,0.2,1.0
1236,260.57952999762983,0.6,1.0
1237,143.45254135058974,0.06,1.0
1238,111.71188533834585,2.17,5.0
1239,157.25907768254376,0.999,3.0
1240,112.99238080607186,0.44,6.0
1241,229.46961777732002,1.88,4.0
1242,135.1947033136057,0.28,3.0
1243,173.6540798414584,2.8,4.0
1245,188.84146858576207,0.15,1.0
1246,249.8945026632194,0.75,1.0
1247,198.64744205901795,0.4269,1.0
1248,134.78208482933704,2.5,7.0
1249,137.9002523088861,0.08,2.0
1250,445.7412675019311,6.69,4.0
1251,140.77609908706378,0.235,1.0
1252,148.1367761176995,2.15,5.0
1253,149.5336335021549,0.0399,1.0
1254,187.93404558398348,0.128,1.0
1255,138.97590823729615,0.12,2.0
1256,173.39594176028086,3.069,6.0
1257,180.61150533294148,1.5,3.0
1259,203.93066331890714,0.75,4.0
1260,178.25472032447132,1.0,3.0
1261,217.85966353875375,0.124,1.0
1262,199.74940802883305,2.59,6.0
1263,155.27514911111516,0.03,1.0
1264,96.51614311684301,2.49,6.0
1266,117.7069050088557,4.0,3.0
1268,178.9429042722031,0.75,1.0
1269,282.6202460582895,1.4269,3.0
1271,123.32924469325765,2.99,5.0
1272,165.76262334536383,0.139,3.0
1274,72.98057117182474,0.2069,2.0
1278,168.97905838970323,0.3,2.0
1279,174.58887257714537,0.6,1.0
1280,283.53045951272577,2.0,2.0
1281,140.21653522392938,0.25,5.0
1282,147.31436983623652,0.1,1.0
1283,291.3024597795609,0.678,2.0
1284,429.9546354937017,1.45,3.0
1286,134.54441172995348,0.73,4.0
1287,81.89527537053586,2.23,2.0
1289,198.52225911270628,0.07,1.0
1290,179.8177882861809,0.3999,5.0
1291,177.11906586739502,0.099,1.0
1292,172.07565566393095,1.22,5.0
1293,120.56399255567602,0.099,1.0
1294,189.13937363202473,0.79,3.0
1298,139.811270277774,0.15,1.0
1299,184.38002227197512,0.895,3.0
1300,122.19764911111517,0.13,4.0
1304,132.7880854796529,0.3,2.0
1305,156.4858883677848,0.079,1.0
1306,121.66717990035168,1.4769,8.0
1307,107.35673476807911,2.65224071503125,1.0
1308,182.78156692241802,0.0734265,1.0
1309,236.95923394708586,0.55,1.0
1310,132.45693355513833,0.33,2.0
1313,154.24175430004777,0.2,3.0
1315,177.5509188218257,1.7,1.0
1317,133.30981294700166,2.38,2.0
1319,115.81421379535796,3.45,3.0
1320,216.4554439296246,1.24,3.0
1321,130.51895270442185,0.25,2.0
1325,102.20313809073176,0.38,4.0
1327,254.64637345471826,0.3,2.0
1328,144.1997206516449,0.199,2.0
1329,139.4530642352344,0.27,3.0
1331,292.6934417398286,3.75,4.0
1333,244.75666703680443,0.385,4.0
1334,140.53013011695907,2.4,8.0
1335,527.9806913660149,0.97,1.0
1336,123.5983419994873,0.79,3.0
1337,132.36156991237635,0.695,2.0
1338,147.50715802883303,0.78,3.0
1339,199.8625913576538,0.25,2.0
1340,130.5588140416039,0.145,1.0
1341,171.8130919606709,2.55,3.0
1342,132.8830645868797,0.115,1.0
1343,78.42561418321519,1.15,3.0
1344,155.79860686222605,1.2,3.0
1345,136.8953217320979,0.338,6.0
1346,129.7098042196328,0.399,3.0
1347,174.24391959879125,0.4,2.0
1348,368.38460649286384,3.5,4.0
1349,137.00038851946726,2.65,5.0
1350,445.9189328714764,0.4,4.0
1351,159.40050782872942,0.063,1.0
1352,127.23192222833804,2.75,3.0
1353,143.6901226305125,0.788,3.0
1354,126.85663555184138,0.39,2.0
1355,161.95911377580575,3.2,2.0
1356,469.281129058876,0.225,1.0
1357,97.89741706068884,0.87,5.0
1358,169.49285936528037,0.08,1.0
1359,246.46962677370578,0.091,2.0
1360,151.24409627492167,0.07,1.0
1361,150.28960411317505,0.15,2.0
1362,126.14668293890162,0.215,2.0
1363,504.93709843063823,0.39,2.0
1364,202.6443441456208,1.0,2.0
1365,234.81900512693682,4.799,2.0
1366,209.4411031415235,0.48,4.0
1367,197.11254493047,1.888,7.0
1368,177.48169874583002,0.12,1.0
1370,131.99321957065965,0.145,3.0
1371,136.776119057348,0.05,2.0
1372,194.0595164891676,0.085,2.0
1373,420.3267489683782,0.135,2.0
1374,112.84739729128682,0.1,3.0
1375,137.7850699018669,0.055,2.0
1376,141.30886861697368,0.23,1.0
1377,201.7868446614394,0.074,3.0
1379,96.53178610808206,0.06,2.0
1380,438.6768130902066,0.179,1.0
1381,119.54899922553165,0.25,2.0
1382,184.28011208811438,0.17,2.0
1383,154.50574001883265,0.6899,1.0
1384,170.02544134503307,0.4,3.0
1385,137.08083233354907,0.066,1.0
1386,421.7025124292791,1.2,1.0
1387,201.97251399156846,0.5,1.0
1388,104.09949868647521,3.24,7.0
1389,119.07838477731784,0.4,2.0
1391,427.385540733676,0.13,1.0
1392,231.4253934013944,0.377,4.0
1393,150.43098693735632,0.35,4.0
1394,175.2408406678461,0.0999,2.0
1395,185.2282722925853,0.29,3.0
1396,141.3377362017331,0.239,2.0
1397,186.78850719252998,0.1,2.0
1398,187.78575506522824,0.031,2.0
1400,191.7882134636586,0.05,2.0
8702,137.19264167771428,2.59,5.0
8705,155.79234644595917,3.0,4.0
8706,175.51207858339708,0.12,1.0
8707,83.92567779823504,0.125,3.0
8708,177.2742506358822,1.95,2.0
8710,154.3799783570927,0.189,3.0
8711,138.5762477728682,0.399,4.0
8713,128.6269445332163,0.095,1.0
8714,363.5716603194172,2.0,5.0
8715,160.2361054321722,2.48,2.0
8716,190.41299103296836,0.05,5.0
8717,173.01544506059616,0.05,2.0
8718,250.68489096742917,1.0,3.0
8719,140.78911274078067,0.0645,1.0
8720,96.98611928929904,0.3,1.0
8721,257.08557107231127,1.7489,4.0
8722,137.36492243617465,1.0,3.0
8723,140.18754448394168,0.4,4.0
8724,927.6275508859759,0.5,3.0
8725,118.83254293639745,0.549,3.0
8726,197.18431297238098,3.75,3.0
8727,180.33793633377252,0.6,3.0
8728,183.23514906911367,0.4,4.0
8729,149.50223035620198,0.06,1.0
8731,75.89136311399224,0.204,6.0
8732,99.57789301907609,0.85,1.0
8733,143.5994320227827,0.2,6.0
8734,145.27912761018774,0.7,4.0
8735,149.23973129132872,0.659,4.0
8736,188.90232867446855,3.0,3.0
8737,140.4350573261042,0.829,4.0
8738,139.7722074178691,2.775,3.0
8739,218.31476170368583,2.49,6.0
8741,171.73433026044756,0.17,2.0
8742,139.46964832418053,0.73,2.0
8743,151.07033691622678,3.4269,5.0
8744,132.03180238298188,0.179,2.0
8745,246.63961777732,0.25,2.0
8746,177.00677553944024,0.69,3.0
8747,195.491765037594,1.65,4.0
8748,311.5576594863083,0.39,1.0
8749,127.69752391659759,0.054,2.0
8750,215.11066575422137,2.0,5.0
8751,134.40931127944464,0.081,1.0
8752,209.11451063446287,0.061,2.0
8753,180.89558948726372,1.7,4.0
8754,168.32308655464658,0.129,3.0
8755,144.1181236774571,1.339,8.0
8756,120.54382172460086,0.099,1.0
8757,235.23146681146687,1.0,2.0
8758,172.00326517169017,0.24,4.0
8759,174.00349709118322,0.069,3.0
8760,235.49401495010613,0.099,1.0
8761,250.15721961865574,2.0,6.0
8762,174.01914008242227,2.85,2.0
8763,136.261623347441,0.09,1.0
8767,378.3834662928137,2.15,2.0
8768,146.70000119215968,0.093,3.0
8769,126.06127703555379,0.15,2.0
8770,117.02183530366563,0.45,4.0
8771,223.93185807266752,3.5,5.0
8772,247.41634790549386,0.33,3.0
8773,135.04434333880607,2.75,2.0
8775,131.54941273152212,0.249,3.0
8776,136.35227819548874,2.4,4.0
8777,174.4689197838345,0.032,3.0
8778,167.11179730053277,0.75,2.0
8779,125.37848394363583,2.0,3.0
8780,149.34550621827094,0.191,2.0
8781,118.5632328691103,0.398,3.0
8782,179.32300942829556,1.55,6.0
8783,154.71827926471167,0.1586,1.0
8784,222.655249991483,1.6,4.0
8785,159.15306555266633,0.4,2.0
8786,142.17127898476784,0.77,5.0
8787,122.92976653459998,0.085,1.0
8789,188.02724270302548,0.1,1.0
8790,193.37076503759397,2.89,4.0
8791,190.2127961335429,0.3,2.0
8792,137.32907968981164,0.0849,1.0
8795,168.4011653129479,0.23,1.0
8796,146.5062000386548,2.89,3.0
8797,185.2626592811954,0.095,1.0
8798,238.80119998060792,0.14,1.0
8799,147.70999245948246,0.08,1.0
8800,133.43837402277217,1.75,10.0
9202,126.85939179700094,0.69,3.0
9203,202.66664255643667,0.777,4.0
9204,136.80908496294683,0.13,1.0
9205,199.73376503759397,0.3769,3.0
9206,163.18063908109627,0.45,2.0
9208,132.2349875646429,0.08,1.0
9209,239.53525679583572,0.598,5.0
9210,152.80464184378695,2.75,4.0
9211,123.63090239737066,0.2757,2.0
9212,118.2634350590105,1.0,2.0
9215,145.96727723271596,1.35,6.0
9216,150.0377915436574,0.5,1.0
9217,135.3174025258612,0.232,3.0
9218,88.54235223704727,0.395,4.0
9219,250.57789318676618,0.42,2.0
9220,227.7913962077281,0.069,3.0
9221,201.58229480662567,0.1,1.0
9222,435.45552323349625,1.85,2.0
9223,166.20925679583576,0.08,2.0
9224,174.9615839836083,0.34,4.0
9225,210.22584907248373,0.109,2.0
9226,197.80414612451656,0.9375,3.0
9227,94.42125597113511,0.35,2.0
9228,146.13350590266026,1.5800334066840875,6.0
9229,287.510131584341,5.0,5.0
9230,145.23791656176036,0.08,1.0
9231,180.37990149296752,4.5,3.0
9232,147.78673575294053,0.0879,2.0
9233,150.53239212777564,2.499,2.0
9234,1103.5667266702014,1.5,4.0
9235,173.56323984918657,0.395,4.0
9236,134.74741857705325,3.9,8.0
9238,153.20862385077433,0.07,1.0
9239,389.49460193889536,0.1,1.0
9241,130.03960955053515,0.07,1.0
9242,187.97980437563078,0.887,3.0
9243,135.10531254771584,0.086,2.0
9244,181.2199214901047,0.62,3.0
9245,158.27405508765656,0.08,2.0
9246,215.5717615608233,0.082,1.0
9248,65.76525025970015,2.3,6.0
9249,128.10182604908346,0.36,2.0
9250,223.04043308267288,0.249,2.0
9251,152.8087837097981,2.85,6.0
9252,166.07964572353154,0.11,2.0
9253,422.60348606763694,0.1489,2.0
9254,140.28196067957924,2.5,4.0
9255,187.73176555404086,0.23,5.0
9258,128.559553363592,3.12,4.0
9261,131.59810084253343,3.15,4.0
9265,194.15271904258572,3.299,3.0
9266,213.56350739584926,3.9,4.0
9267,205.44504628339647,0.13,1.0
9268,471.4340562564978,0.25,1.0
9269,162.7686494721072,2.45,1.0
9270,131.51914301907607,0.065,5.0
9271,298.193619513509,0.19,2.0
9272,160.87824420771102,2.23333333333,6.0
9273,157.13077422573028,3.45,9.0
9274,137.15948600222956,3.12,6.0
9275,146.05833264226953,0.8,6.0
9279,139.01112905887595,0.09,1.0
9280,173.49976688313154,0.23,4.0
9281,273.6317216657076,0.2,1.0
9282,178.18662793707801,0.1199,4.0
9283,118.53447011745061,0.8,4.0
9284,129.28987218045114,0.76,6.0
9285,179.30650579320374,0.179,2.0
9286,152.4140569686838,1.35,2.0
9288,137.99475195790927,3.55,6.0
9289,318.4912003480486,1.69,5.0
9290,185.35105126832653,0.1,2.0
9291,117.02183530366563,2.619,2.0
9293,135.99145319190796,1.8,2.0
9294,182.37719461862233,1.05,3.0
9295,206.72385954170886,0.35,1.0
9296,147.37046458924078,0.9,6.0
9297,242.63906871716063,0.49,2.0
9298,266.6563140416039,0.4,2.0
9300,434.27548767872327,0.55,2.0
1001,93.40367886745798,0.082,1.0
1002,161.08101339497662,0.075,2.0
1003,143.1633476950718,0.0799,2.0
1004,140.796850387223,0.3,2.0
1005,145.94893287147633,0.07,1.0
1006,125.45353296953019,1.39,4.0
1007,207.058128785381,2.99,4.0
1008,153.19577119477492,0.24,2.0
1009,131.4279282041751,0.065,2.0
1010,467.09676227813947,1.55,3.0
1011,253.59901076855905,0.99,4.0
1012,223.30654760697234,0.25,1.0
1013,126.13743670669298,2.6,3.0
1014,214.36272837151213,0.6,3.0
1015,194.82286220542096,2.4,3.0
1016,145.1312360676369,2.39,3.0
1017,130.0446645808848,1.5,7.0
1018,232.26286217054832,0.35,3.0
1019,166.1090704796511,0.085,1.0
1020,119.81555916432072,0.248,3.0
1021,174.29670415721,0.9333,4.0
1022,203.0643779078701,0.065,1.0
1023,134.5555688179121,2.8,3.0
1024,137.6234768849629,0.089,1.0
1026,165.14487905887594,0.335,2.0
1027,150.70276349338917,0.42,2.0
1028,184.7783730421907,3.33,3.0
1029,93.5553618641691,1.35,4.0
1030,377.25011311399226,1.91,3.0
1031,132.65139880439355,0.059,1.0
1032,202.14888287597552,1.4,5.0
1033,183.81708235343427,1.3188,3.0
1034,357.2169261114889,5.0,4.0
1035,138.53093365092036,0.15,4.0
1036,185.3531969347212,1.65,2.0
1037,137.96226699142363,1.9,5.0
1038,129.794616900234,0.2999,2.0
1039,217.20676503759398,2.74,3.0
1040,151.33352017440143,0.25,2.0
1041,113.7461549143963,0.065,2.0
1042,129.23056310647715,0.06,1.0
1043,199.3919824514674,1.51,6.0
1044,251.39887218045115,2.6,5.0
1045,176.4396761267241,0.6,4.0
1046,253.89513451230124,0.29,3.0
1047,147.6898966372893,2.45,6.0
1048,134.72269755231292,2.4,2.0
1049,262.6082257956807,0.55,2.0
1051,228.11885903408827,0.5,2.0
1053,201.28331443277392,2.85,4.0
1054,206.13907612905442,0.14,2.0
1055,411.0509920785893,0.15,1.0
1056,191.92804377373199,2.0,6.0
1057,134.285733461792,0.065,1.0
1058,175.60154400712742,2.25,4.0
1059,129.11850394817498,3.333,3.0
1060,134.973439677564,0.0722,2.0
1061,142.83665468096328,0.124,2.0
1063,133.71458843418586,0.08,1.0
1065,477.67383298225207,4.0,7.0
1066,152.6942900143335,2.45,2.0
1067,99.3063221069515,2.43,6.0
1068,223.6989963324025,0.4,1.0
1069,154.62930197214152,0.07,1.0
1070,508.7526205436227,0.17,2.0
1071,121.27999327076854,0.172,3.0
1072,271.8260028966797,0.495,1.0
1073,156.4322126999066,0.12,2.0
1074,187.98046614741668,2.3,1.0
1075,129.28987218045114,0.065,2.0
1076,146.64678983734171,0.845,2.0
1077,134.39123547885288,1.3,2.0
1079,249.6349289815915,3.25,2.0
1080,139.7604282041751,0.4469,3.0
1081,127.77511403067082,0.285,2.0
1082,142.87254156367402,3.25,5.0
1083,402.82531620062196,0.04,1.0
1084,216.4288366002616,2.79,2.0
1085,234.7983806873252,1.24,4.0
1086,92.35806005192788,1.3249,5.0
1088,559.1913189355367,5.0,2.0
1090,139.17824184966003,0.888,4.0
1097,147.84862218045112,0.23,2.0
1098,218.18238385164267,1.7,5.0
1099,124.08084268690457,0.04,2.0
1100,190.30562494170687,0.38,3.0
1701,204.3049395457562,0.248,4.0
1702,182.26722102192684,0.125,2.0
1703,188.90850776234396,2.4,4.0
1704,183.32614715719063,0.8,3.0
1705,187.9905715259541,0.075,1.0
1706,146.61986029459706,1.5,4.0
1707,124.43412891947719,0.95,4.0
1708,218.5451741770516,0.4965,1.0
1709,96.7877140289676,0.375,3.0
1710,136.7525517183879,0.135,1.0
1711,186.71203647089183,0.075,2.0
1712,236.6065342683632,1.485,6.0
1713,181.15028034371642,3.569,7.0
1714,153.37094448452615,0.399,2.0
1715,210.59439867281168,0.169,2.0
1716,273.1295307503382,3.0,1.0
1717,139.34975070421,0.02,1.0
1720,196.83151566747046,2.88,4.0
1721,200.51750954826827,0.15,1.0
1722,176.82508541349458,3.2,4.0
1723,214.15373524489064,0.5,3.0
1724,139.90570079811,2.5,3.0
1725,178.71617103232745,0.075,1.0
1726,207.07626208603648,0.25,1.0
1727,177.77942896549496,0.39,3.0
1728,445.5318572564091,5.15,4.0
1729,210.11793275606217,0.39,3.0
1730,233.82873489039656,0.0899,1.0
1731,89.20352446654314,0.35,1.0
1732,160.97371307492784,2.638,4.0
1733,146.10587795364506,0.142,4.0
1735,174.63911199903347,0.0999,1.0
1738,90.38673484370815,0.0999,1.0
1739,259.94963388450554,0.1499,2.0
1740,177.39766508912683,2.9,2.0
1741,197.8483347958832,0.094,2.0
1742,174.30288128794103,0.2,2.0
1743,91.51992793233123,0.062,2.0
1744,453.56598146662634,0.7,2.0
1745,197.60972577118622,0.3499,3.0
1746,1442.3135601265822,0.25,2.0
1747,188.48522251893283,0.1,1.0
1748,148.13677611769947,0.1,1.0
1749,158.08856193948728,2.42,5.0
1750,427.2477298491963,0.17,2.0
1751,138.9184323070334,0.38,4.0
1752,122.23017599180784,3.47,6.0
1753,242.4766241544737,3.89,3.0
1754,156.0625733198026,0.068,4.0
1755,137.09988054701984,2.4,4.0
1756,210.09583843418588,0.1175,2.0
1757,265.7297244919705,0.45,3.0
1758,144.3470354270899,4.0,3.0
1759,93.69166320541149,0.39,2.0
1760,208.06554494072188,0.085,2.0
1761,179.87175709722402,0.088,1.0
1762,171.7167745108425,0.85,1.0
1763,133.7851563419418,0.145,3.0
1764,277.3238586385842,0.1,2.0
1765,191.82308791773903,0.19,3.0
